"","cluster","gene","avg_log2FC_vs_full_dataset","p_val","p_val_corrected","pct_of_cells_in_cluster_expressing_gene","pct_of_cells_in_dataset_expressing_gene"
"852","TM_2","Serpine2",1.15800430621974,3.31323942691802e-254,7.09331428908878e-250,0.973,0.586
"853","TM_2","Penk",1.26686995327828,5.12309647034131e-250,1.09680372333537e-245,0.841,0.282
"854","TM_2","Pcolce",0.839321654232719,1.13380090065279e-249,2.42735434820756e-245,0.981,0.522
"855","TM_2","Itgbl1",0.794691416979335,1.74226579974928e-248,3.73001685068324e-244,0.809,0.238
"856","TM_2","Emp1",0.847071628788858,2.23639498406787e-244,4.7878980213909e-240,0.998,0.725
"857","TM_2","Itm2a",0.927053989052972,3.83982737961963e-244,8.22068643702767e-240,0.92,0.402
"858","TM_2","Rbp1",0.773862179823673,4.52689538868044e-244,9.69163033762596e-240,0.983,0.623
"859","TM_2","Nefl",0.682867260458077,3.43033136150975e-241,7.34399641185622e-237,0.315,0.011
"860","TM_2","Eln",0.976886196906058,1.05479126808594e-240,2.25820262584519e-236,0.559,0.096
"861","TM_2","Lsamp",0.778967353986537,9.90948621722033e-237,2.1215219042447e-232,0.825,0.271
"862","TM_2","Dpysl3",0.801892469265672,4.82305010781377e-231,1.03256679758185e-226,0.931,0.456
"863","TM_2","1500015O10Rik",0.798855485799305,1.76581210186933e-228,3.78042712889205e-224,0.81,0.26
"864","TM_2","Tgfb1",0.814765057717108,5.29084506652361e-228,1.13271702029204e-223,0.935,0.52
"865","TM_2","Stk17b",0.805725160671883,1.077803395207e-218,2.30746928879867e-214,0.749,0.284
"866","TM_2","Plpp3",0.922575766032544,2.0391107615226e-216,4.36553222934372e-212,0.936,0.489
"867","TM_2","Ctsk",0.714524837423631,8.69666939433589e-215,1.86186995063337e-210,0.874,0.345
"868","TM_2","Rin2",0.752744536368866,2.28231435650413e-212,4.8862068058397e-208,0.645,0.205
"869","TM_2","Gm13305",0.702023787341245,4.92937118229802e-212,1.05532907641818e-207,0.955,0.528
"870","TM_2","Dclk1",0.943392569422951,3.37243780950078e-210,7.22005210636022e-206,0.821,0.358
"871","TM_2","Gjb3",0.853787045672024,8.15331483101782e-209,1.7455431721726e-204,0.594,0.147
"872","TM_2","Hspa4",0.74522456202092,1.02637451935474e-200,2.19736520848656e-196,0.853,0.582
"873","TM_2","Ctsh",0.763682262736293,2.09381946155905e-200,4.48265808525178e-196,0.912,0.519
"874","TM_2","Fgfr1",0.695669927145542,9.25019556863204e-199,1.98037436928843e-194,0.905,0.421
"875","TM_2","Olfm2",0.745270401494575,2.08518059310048e-195,4.46416313176882e-191,0.506,0.09
"876","TM_2","Tpbg",0.994984539691871,1.09333622577114e-194,2.34072352575344e-190,0.787,0.342
"877","TM_2","Errfi1",0.67956906529902,2.65127023953611e-194,5.67610445582285e-190,0.998,0.729
"878","TM_2","Ctxn3",0.689943669583867,2.33213197593561e-193,4.99286134728055e-189,0.46,0.068
"879","TM_2","Cryab",1.31834689105679,2.57759453567548e-192,5.51837214142764e-188,0.954,0.676
"880","TM_2","Slc2a1",0.88739617979596,8.06783193471922e-191,1.72724213890404e-186,0.859,0.493
"881","TM_2","Islr",0.80280670013886,1.07294816276651e-185,2.29707472166683e-181,0.849,0.371
"882","TM_2","Thbs1",0.842623927920299,2.15746227472088e-184,4.61891098394994e-180,0.937,0.521
"883","TM_2","Il11",1.24312208481542,7.17873363990035e-183,1.53689508496627e-178,0.632,0.181
"884","TM_2","Wisp1",0.721180509471891,9.27631918086266e-182,1.98596717343089e-177,0.646,0.182
"885","TM_2","Serpine1",0.980973059162912,2.70397177541408e-181,5.78893317398399e-177,0.697,0.23
"886","TM_2","Lmcd1",1.33707271346431,1.99324600724511e-174,4.26734037691105e-170,0.499,0.124
"887","TM_2","Ptgs2",0.781545890681826,2.50730997410392e-173,5.36789992355909e-169,0.9,0.452
"888","TM_2","Npy",1.78033679875448,1.20161347809275e-168,2.57253429524876e-164,0.267,0.038
"889","TM_2","Plat",1.00672895728966,5.57882709478056e-159,1.19437109272157e-154,0.822,0.492
"890","TM_2","Car3",1.45806551686491,1.55064150373388e-153,3.31976839534386e-149,0.263,0.02
"891","TM_2","Twist1",0.720722789598268,1.27735010204735e-137,2.73467883347316e-133,0.686,0.26
"892","TM_2","Srxn1",0.797685004666785,4.19525520854387e-132,8.98162187597156e-128,0.787,0.439
"893","TM_2","Idi1",0.690702503707359,3.74555596714113e-116,8.01886077005244e-112,0.634,0.277
"894","TM_2","Hbegf",0.813868719233038,4.55548693473578e-106,9.75284197857583e-102,0.808,0.49
"895","TM_2","Upp1",0.963116306587497,1.88565611013789e-99,4.03700116619422e-95,0.371,0.102
"896","TM_2","Plk2",0.776896612813023,2.26532535215187e-93,4.84983504642195e-89,0.653,0.373
"897","TM_2","Cited2",0.740555206259529,8.18322016453399e-93,1.75194560502508e-88,0.663,0.38
"898","TM_2","Cyr61",0.714354492691053,5.50477143141539e-64,1.17851651575172e-59,0.63,0.356
"899","TM_2","Hs3st1",0.699460581055886,5.25141711199015e-55,1.12427588950597e-50,0.324,0.127
"900","TM_2","Tnmd",0.772919382221758,1.22945550899617e-25,2.6321412992099e-21,0.264,0.127
"901","TM_3","Serpinf1",1.72134085103254,0,0,1,0.502
"902","TM_3","Postn",1.55063425140298,0,0,0.953,0.262
"903","TM_3","Ccdc80",1.45129104624023,0,0,0.977,0.303
"904","TM_3","Fmod",1.65519100309062,2.38747342039866e-319,5.11134184573148e-315,0.972,0.204
"905","TM_3","Igfbp2",1.8025034074554,3.09332989020328e-316,6.62250996193621e-312,0.985,0.294
"906","TM_3","Bgn",1.53531342019769,4.59236420450674e-315,9.83179252542849e-311,1,0.573
"907","TM_3","Gas6",1.3788088953838,2.39565891651598e-306,5.12886617436906e-302,0.974,0.532
"908","TM_3","Prdx4",1.14151081130554,5.98326694214493e-299,1.28095761964381e-294,0.953,0.551
"909","TM_3","Clu",1.56449299888901,6.16679415936553e-299,1.32024896157857e-294,0.991,0.411
"910","TM_3","Pik3r1",1.36669666315003,4.96025248828588e-290,1.06194045521712e-285,0.932,0.347
"911","TM_3","Pcolce",1.42851916162553,1.55525614850396e-289,3.32964788833213e-285,0.994,0.531
"912","TM_3","1500015O10Rik",1.81920492473696,4.1435417292607e-284,8.87090848817423e-280,0.932,0.268
"913","TM_3","Bpgm",1.59329200287133,1.1051649730107e-261,2.36604769071862e-257,0.955,0.401
"914","TM_3","Ctsl",1.26532360724532,1.96345144584709e-257,4.20355320041403e-253,1,0.952
"915","TM_3","Srpx2",1.11039403707462,1.35222766547989e-243,2.89498420902589e-239,0.794,0.131
"916","TM_3","Tspan6",1.41705652241984,3.40972961108886e-243,7.29989012438015e-239,0.862,0.295
"917","TM_3","Fbln1",1.28918766143909,2.10701498097507e-242,4.51090837276954e-238,0.987,0.43
"918","TM_3","Col12a1",1.12950058326375,7.74995133749436e-235,1.65918708184417e-230,0.979,0.309
"919","TM_3","Fbln5",1.213833637104,2.4078499773285e-228,5.15496601646258e-224,0.917,0.424
"920","TM_3","Mfap4",1.18232520139034,1.9447993011376e-218,4.1636208238055e-214,0.989,0.391
"921","TM_3","Fkbp9",0.962804498246669,3.04828580603365e-211,6.52607508213744e-207,0.898,0.434
"922","TM_3","Ltbp2",1.00139885563817,1.89795667319734e-210,4.06333544164818e-206,0.685,0.087
"923","TM_3","Mgp",1.34768384068274,4.20782241077165e-210,9.00852699922103e-206,1,0.543
"924","TM_3","Cldn10",0.71404907629925,5.11839586535931e-209,1.09579737081477e-204,0.672,0.089
"925","TM_3","Itgbl1",1.13278685549104,4.27195549964913e-208,9.14582952919883e-204,0.898,0.247
"926","TM_3","Htra1",1.17787034641399,3.32303036744951e-206,7.11427571367266e-202,0.938,0.384
"927","TM_3","Col8a1",1.13265766473295,1.4246924132531e-203,3.05012398753356e-199,0.866,0.238
"928","TM_3","Penk",1.41562833931308,7.30146268319577e-202,1.56317014584538e-197,0.921,0.29
"929","TM_3","Ppib",0.7172712178799,3.16477680346877e-199,6.77547065854629e-195,0.994,0.905
"930","TM_3","Hebp1",0.968054108779285,7.56651296696333e-197,1.61991476109718e-192,0.864,0.339
"931","TM_3","Itm2a",1.17201742910013,4.58347914970988e-196,9.81277051161389e-192,0.951,0.411
"932","TM_3","Ogn",1.14460771687176,6.61113738503543e-196,1.41537840276224e-191,0.945,0.347
"933","TM_3","Ddost",0.807416846379572,1.92982786982219e-190,4.13156848650232e-186,0.94,0.63
"934","TM_3","Apod",0.85649281486635,5.18000029548689e-188,1.10898626326079e-183,0.926,0.283
"935","TM_3","Clec11a",0.966504186239401,1.60712707567611e-183,3.44069835631498e-179,0.77,0.175
"936","TM_3","Chil1",1.05277236293595,2.14148245637167e-183,4.58469979084611e-179,0.798,0.176
"937","TM_3","Sfrp2",1.09604941018308,1.03607200052225e-180,2.21812654591809e-176,0.664,0.1
"938","TM_3","Gm13305",0.938986213293191,1.3660359338169e-174,2.9245463307086e-170,0.968,0.535
"939","TM_3","Lum",0.737087481216525,5.00588982109069e-172,1.07171095179731e-167,0.996,0.421
"940","TM_3","Prss12",0.847095308094305,4.87066669230905e-171,1.04276103215644e-166,0.655,0.123
"941","TM_3","Prelp",1.04833317628854,1.88299984904026e-170,4.0313143768103e-166,0.843,0.274
"942","TM_3","Dcn",0.977104566319802,2.38392032011044e-170,5.10373501332445e-166,1,0.571
"943","TM_3","Cpxm1",0.921566771832055,1.00545214136079e-169,2.15257248943932e-165,0.866,0.252
"944","TM_3","Csf3",1.57082668771537,1.18609083382269e-163,2.53930186613099e-159,0.783,0.21
"945","TM_3","Loxl1",0.889052489528434,4.24988821159474e-163,9.09858567220317e-159,0.817,0.247
"946","TM_3","Dclk1",1.05120629265223,1.14211692214705e-162,2.44515811862463e-158,0.879,0.365
"947","TM_3","Emb",1.03862604838146,4.74955576885546e-162,1.01683239455427e-157,0.898,0.385
"948","TM_3","Ptgis",0.777012793328862,2.75187169583541e-161,5.89148211361404e-157,0.917,0.315
"949","TM_3","Serping1",0.933325208760425,2.3068617673408e-157,4.93876035769992e-153,0.955,0.475
"950","TM_3","Serpine2",1.06766156695325,9.98323464708491e-155,2.13731070559441e-150,0.994,0.593
"951","TM_3","Tm4sf1",1.2497948679698,8.32746963907621e-154,1.78282797502983e-149,0.972,0.702
"952","TM_3","Lox",1.04345832920593,9.72476357738545e-153,2.08197463428245e-148,0.866,0.306
"953","TM_3","Pmepa1",0.805636771927477,7.70834914143114e-152,1.65028046768899e-147,0.998,0.847
"954","TM_3","Thbs1",1.09826574952557,1.13167168798878e-147,2.42279591681517e-143,0.966,0.528
"955","TM_3","P3h3",0.7567285963133,9.16178042140622e-143,1.96144557041886e-138,0.838,0.287
"956","TM_3","Cdo1",1.18932026185961,1.8672248474812e-142,3.9975416759725e-138,0.764,0.271
"957","TM_3","Cpxm2",1.02442499602358,5.97439234637805e-141,1.27905765743608e-136,0.694,0.2
"958","TM_3","Hif1a",0.756847704723926,1.25297436650002e-137,2.6824928212399e-133,0.977,0.736
"959","TM_3","Thbs2",0.83835450857395,1.62350570273844e-137,3.47576335899273e-133,0.849,0.293
"960","TM_3","Fgfr1",0.747037057988646,4.68449825653608e-133,1.00290423174181e-128,0.93,0.43
"961","TM_3","Col8a2",0.787337266109449,6.55296030439255e-132,1.4029232715674e-127,0.721,0.191
"962","TM_3","Dlk1",1.17987417383851,1.36571357057236e-131,2.92385618323837e-127,0.445,0.05
"963","TM_3","Nkd2",0.846344706360835,2.88631833371201e-131,6.17931892064404e-127,0.585,0.117
"964","TM_3","Ctsk",0.787120561233346,8.71778152226432e-131,1.86638984610157e-126,0.883,0.355
"965","TM_3","Tgfb2",0.896459132457368,1.01849463578269e-129,2.18049516574716e-125,0.8,0.283
"966","TM_3","Vcam1",1.33907316800213,2.09876619870908e-128,4.49324855481627e-124,0.753,0.263
"967","TM_3","Prrx1",0.767298233257722,2.31054721101012e-128,4.94665052405156e-124,0.796,0.263
"968","TM_3","Gdnf",0.815588767848883,1.57474175568054e-126,3.37136462473647e-122,0.651,0.153
"969","TM_3","Fn1",0.791324031272054,3.09044069660426e-123,6.61632448736007e-119,0.772,0.247
"970","TM_3","Il1r1",0.726168696469448,1.55700915975685e-119,3.33340091012345e-115,0.806,0.285
"971","TM_3","Rcn3",0.736398921825538,4.2560862416236e-119,9.11185503469197e-115,0.823,0.32
"972","TM_3","Tnmd",1.77542530152219,4.39739710860545e-118,9.41438746981341e-114,0.519,0.124
"973","TM_3","Cdkn1c",0.795792095499441,1.59743399854343e-116,3.41994644748162e-112,0.86,0.363
"974","TM_3","Tnfrsf11b",1.11118610971657,1.68744786267683e-116,3.61265712920483e-112,0.668,0.202
"975","TM_3","Vmp1",0.795883112873497,7.77263007828284e-116,1.66404237345957e-111,0.883,0.605
"976","TM_3","Ptx3",1.28942424708596,3.37115113628377e-115,7.21729746766993e-111,0.5,0.087
"977","TM_3","Omd",0.720487749441771,9.30308715287114e-115,1.99169792855818e-110,0.585,0.128
"978","TM_3","Apoe",0.748022380076939,3.21331202846697e-114,6.87937972174493e-110,1,0.883
"979","TM_3","Tpbg",0.933655503020922,1.81161700065701e-113,3.87849083670658e-109,0.804,0.35
"980","TM_3","Hsph1",0.779350199733029,2.48927185892759e-111,5.32928212277809e-107,0.821,0.351
"981","TM_3","Nov",0.807755405994635,3.27217468964235e-111,7.00539879305531e-107,0.502,0.09
"982","TM_3","Ctsh",0.744108125787565,3.85077377545204e-110,8.24412157586528e-106,0.915,0.527
"983","TM_3","Slc6a6",0.738660391947037,7.18386787822026e-110,1.53799427404818e-105,0.936,0.548
"984","TM_3","Islr",0.715672364569851,2.14485680517166e-108,4.59192393419201e-104,0.866,0.38
"985","TM_3","Plpp3",0.724046253839426,1.31357554785805e-105,2.8122338904093e-101,0.936,0.497
"986","TM_3","Fam46a",0.927563720187008,5.57814439111193e-104,1.19422493269315e-99,0.67,0.256
"987","TM_3","Cst3",0.788682086854118,7.97714073478417e-102,1.70782605990994e-97,1,0.982
"988","TM_3","Wisp2",0.677062772707965,1.58387461264994e-95,3.39091715822226e-91,0.404,0.062
"989","TM_3","Ank",0.873071253860443,1.79373305429089e-90,3.84020309593136e-86,0.723,0.324
"990","TM_3","Cxcl14",1.02144506002589,5.24837758321304e-89,1.12362515679008e-84,0.464,0.1
"991","TM_3","Plat",0.829291679960299,1.22166301762899e-85,2.61545835444191e-81,0.845,0.498
"992","TM_3","Tsc22d1",0.770202563821062,9.92433559422859e-81,2.1247010073684e-76,0.947,0.659
"993","TM_3","Fst",0.820544272112258,1.23938972359014e-79,2.65340945923412e-75,0.702,0.279
"994","TM_3","Bpifb1",0.736303501469779,3.4683824724303e-77,7.42546003522602e-73,0.279,0.031
"995","TM_3","Fjx1",0.742272090991555,2.26588331403035e-72,4.85102958700758e-68,0.638,0.261
"996","TM_3","Col14a1",0.762354915948794,4.32833956079102e-71,9.26654216569749e-67,0.543,0.179
"997","TM_3","Serpine1",0.719092823984888,3.21863813136145e-64,6.89078237543173e-60,0.609,0.241
"998","TM_3","Hmox1",0.707085556092773,4.20167682370762e-63,8.99536991187564e-59,0.928,0.711
"999","TM_3","Esm1",1.38290186496747,2.09773741440067e-57,4.4910460304904e-53,0.262,0.046
"1000","TM_3","Lmcd1",0.931964960012239,7.6801447963846e-47,1.64424219945798e-42,0.381,0.134
"1001","TM_4","Myoc",2.81462693848121,0,0,0.896,0.125
"1002","TM_4","1500015O10Rik",2.76234695226506,0,0,0.992,0.26
"1003","TM_4","Chil1",2.53398246890958,0,0,0.943,0.166
"1004","TM_4","Chad",2.27045587312499,0,0,0.844,0.06
"1005","TM_4","Tnmd",2.14749974995424,0,0,0.856,0.109
"1006","TM_4","Fmod",1.76074793199029,0,0,0.979,0.198
"1007","TM_4","Igfbp6",1.74974705272805,0,0,0.945,0.252
"1008","TM_4","Sfrp2",1.69330234227204,0,0,0.755,0.093
"1009","TM_4","Ltbp2",1.65343019949648,0,0,0.875,0.076
"1010","TM_4","Col12a1",1.53846323353839,0,0,0.989,0.303
"1011","TM_4","Serpinf1",1.51576824004823,0,0,0.998,0.498
"1012","TM_4","Cst3",1.50573209961393,0,0,1,0.982
"1013","TM_4","Bgn",1.50129135455768,0,0,1,0.569
"1014","TM_4","Itgbl1",1.49505808754251,0,0,0.971,0.239
"1015","TM_4","Col1a2",1.47119572741048,0,0,0.998,0.486
"1016","TM_4","Prelp",1.41221191093297,0,0,0.932,0.266
"1017","TM_4","Pcolce",1.33379811706703,0,0,0.995,0.527
"1018","TM_4","Omd",1.31546132051369,0,0,0.781,0.118
"1019","TM_4","Gm13305",1.31038081351262,0,0,0.984,0.532
"1020","TM_4","Clec11a",1.18662255179577,0,0,0.865,0.167
"1021","TM_4","Fndc1",1.19955400049828,5.24450683060483e-320,1.12279646736419e-315,0.88,0.202
"1022","TM_4","Penk",1.62515637780041,1.7248188724896e-308,3.69266472411298e-304,0.946,0.284
"1023","TM_4","Ptgis",1.13972245304794,1.15089097399262e-306,2.46394248622079e-302,0.963,0.309
"1024","TM_4","Lox",1.44713792074854,1.00149963584338e-305,2.1441105703771e-301,0.919,0.3
"1025","TM_4","Timp2",1.03783675212008,2.62350780893843e-300,5.61666786815628e-296,0.998,0.773
"1026","TM_4","Col1a1",1.36479502730339,4.79668386026986e-290,1.02692204764517e-285,0.992,0.462
"1027","TM_4","Nell2",0.821557306809685,1.50868559513679e-287,3.22994499062834e-283,0.544,0.034
"1028","TM_4","Wisp2",1.23314097042171,1.80742082753561e-286,3.86950724967098e-282,0.599,0.053
"1029","TM_4","Clu",1.22131745204889,6.20544490197736e-281,1.32852369906433e-276,0.977,0.407
"1030","TM_4","Col8a2",1.03182573970589,9.38960135318642e-279,2.01021975370368e-274,0.851,0.183
"1031","TM_4","Igfbp5",1.32890284682584,8.30577842088776e-274,1.77818410212786e-269,0.997,0.539
"1032","TM_4","Prss12",0.907101519626086,2.12511349689582e-273,4.54965548550427e-269,0.722,0.117
"1033","TM_4","Ogn",1.07014323824406,2.1623577998623e-268,4.62939181372519e-264,0.971,0.342
"1034","TM_4","Pdgfrl",1.05818767973526,3.74880833411371e-258,8.02582376250403e-254,0.906,0.26
"1035","TM_4","Col11a1",0.877397675293646,3.70482616239835e-256,7.93166233107862e-252,0.739,0.124
"1036","TM_4","Col8a1",1.06622089939229,1.01658858141129e-255,2.17641449394344e-251,0.877,0.233
"1037","TM_4","Timp3",1.16855177895994,5.05926867149388e-255,1.08313882988012e-250,0.992,0.674
"1038","TM_4","Mfap4",1.06099903788997,3.0417907183578e-251,6.51216974893222e-247,0.984,0.386
"1039","TM_4","Rcn3",0.983084698363295,5.12439766381867e-251,1.09708229584694e-246,0.907,0.313
"1040","TM_4","Gas6",1.10450459246678,1.01032013689854e-250,2.16299438108609e-246,0.969,0.528
"1041","TM_4","Srpx2",0.896088832168241,5.96140245168387e-248,1.276276650881e-243,0.734,0.128
"1042","TM_4","Fn1",1.25574271185597,9.10436043506913e-248,1.94915252554395e-243,0.847,0.24
"1043","TM_4","Bpifb1",1.09537936233982,2.12507736827448e-243,4.54957813773883e-239,0.45,0.024
"1044","TM_4","Dcn",1.24982003567304,3.5058399740281e-243,7.50565280039677e-239,1,0.568
"1045","TM_4","Loxl1",0.921970001998446,7.98450926008915e-241,1.70940358749249e-236,0.862,0.241
"1046","TM_4","Thbs2",1.01852182338274,1.81362231539949e-238,3.88278401503877e-234,0.903,0.287
"1047","TM_4","Tspan6",1.15010976830024,6.44594487285768e-233,1.3800123378301e-228,0.839,0.292
"1048","TM_4","Fbln5",0.95922647345088,4.90167791829665e-226,1.04940022552813e-221,0.951,0.419
"1049","TM_4","P3h3",0.848098133853499,3.53983883478429e-224,7.57844096138968e-220,0.877,0.281
"1050","TM_4","Aspn",1.16200294358369,5.82176059247825e-223,1.24638072524367e-218,0.812,0.209
"1051","TM_4","Pi16",1.08309338114776,2.11037017629784e-217,4.51809151043604e-213,0.653,0.106
"1052","TM_4","Cpxm1",1.08524925033676,5.5450937467436e-210,1.18714912024034e-205,0.83,0.249
"1053","TM_4","Mgp",0.947152088309702,1.94925967698585e-209,4.17317004245901e-205,0.998,0.539
"1054","TM_4","Col6a1",0.773091375997945,1.17595239508161e-207,2.51759648263021e-203,0.904,0.307
"1055","TM_4","Olfml3",0.793791488331462,1.72704245770497e-207,3.69742519770058e-203,0.833,0.234
"1056","TM_4","Cdkn1c",1.03399696905276,6.24858397251630e-204,1.33775934267601e-199,0.894,0.358
"1057","TM_4","Sparc",1.15835849545027,1.67840093178371e-203,3.59328855485575e-199,1,0.855
"1058","TM_4","Rgs3",1.09127809379109,1.02419368962963e-202,2.19269627012808e-198,0.627,0.131
"1059","TM_4","Fbln1",0.810096164636375,1.38542290526498e-201,2.96605189788179e-197,0.968,0.426
"1060","TM_4","Islr",0.985684643444424,8.97834268460702e-200,1.92217338534752e-195,0.909,0.375
"1061","TM_4","Tgfb3",0.730918291468886,8.69489107014275e-199,1.86148922920686e-194,0.675,0.134
"1062","TM_4","Ctsk",0.958774677469526,2.3778826924637e-196,5.09080905629553e-192,0.903,0.35
"1063","TM_4","C1qtnf2",0.723285539846484,2.85234851389093e-196,6.10659293338909e-192,0.604,0.097
"1064","TM_4","Thbs1",1.09019384294944,1.68299997928164e-195,3.60313465564407e-191,0.955,0.525
"1065","TM_4","Tmed3",0.800077764780855,3.65875420031451e-194,7.83302686745333e-190,0.894,0.476
"1066","TM_4","Ccdc80",0.732068249320544,5.28063425226637e-190,1.13053098706771e-185,0.88,0.301
"1067","TM_4","Col16a1",0.793378694536039,8.37701073021654e-189,1.79343422723206e-184,0.794,0.241
"1068","TM_4","Cyp26b1",0.811577226116924,1.77433876356357e-186,3.79868185891324e-182,0.5,0.072
"1069","TM_4","Cilp2",0.973734193497161,1.80055855384639e-185,3.85481580792974e-181,0.429,0.037
"1070","TM_4","Lbp",0.858290992077049,3.48998376004285e-185,7.47170623187575e-181,0.916,0.362
